id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
5375952,MHmm2s,50.0291,-122.338898,1448,2.7,12,-6.2,18.2,1963,375,6.5,31.9,807,796,5574,8,152,169,268,99,1064,-33.7,29.9,471,84,16.1,69
2449547,MHmmp,55.4764,-129.607101,1100,1,10.5,-9.1,19.6,2622,640,4.2,16.4,1090,580,6181,4,137,168,255,87,1542,-37.6,27.7,383,4,11.3,71
86916,MHun,59.6448,-136.261307,634,-0.2,11.8,-14.2,26,1027,298,9.5,39.6,1567,667,6631,6,128,167,247,80,641,-42.2,28.2,354,109,10.2,62
840705,MHunp,58.5613,-133.272705,1027,-1.7,9.3,-14.8,24.1,2186,543,3.8,17.1,1761,418,7169,2,102,182,235,53,1589,-43.5,26.8,314,17,12,63
3491054,MHwh,53.2068,-132.373398,602,4.5,11.9,-1.7,13.6,4035,824,3.6,14.5,380,822,4934,9,215,142,285,143,1036,-25.3,28.7,397,0,-9999,80
3254418,MHwh1,53.7712,-129.9711,667,4,12.9,-5.5,18.4,5131,1344,2.7,9.6,605,955,5108,13,188,150,278,127,1815,-31.9,29.5,402,0,12.2,75
3225648,MHwhp,53.8332,-129.830597,848,3.5,12.5,-6,18.4,5851,1265,2.3,9.9,660,886,5269,10,180,149,275,126,2417,-32.6,29.1,400,0,13.6,74
5019234,MSdc1,50.5853,-122.180496,1361,2.3,12.4,-8.2,20.6,792,189,15.5,65.3,966,824,5729,9,145,168,257,89,456,-36.7,30.2,493,239,14.1,66
4391006,MSdc2,51.6918,-124.681801,1426,1,10.9,-10,20.9,738,259,14.9,42.2,1177,639,6185,5,110,182,239,57,403,-41.8,29.8,500,186,9.7,56
4745637,MSdc3,51.0496,-122.758102,1499,1.4,11.6,-9.4,21,893,211,12.8,55.2,1121,712,6042,6,133,170,252,82,550,-38.5,29.4,475,197,13.1,65
4930775,MSdk,50.3505,-116.074997,1408,1.8,13.8,-10.9,24.7,627,258,18.9,53.3,1207,956,5886,14,134,170,248,78,305,-40.6,32.4,552,223,15.1,59
5664354,MSdm1,49.3927,-119.054199,1369,3.2,14.2,-7.9,22.2,633,236,20.8,60.3,900,1037,5405,18,147,164,255,91,292,-37.1,33,576,275,14.8,61
5455988,MSdm2,49.8007,-120.085503,1389,2.7,13.5,-8.3,21.8,716,183,17.7,73.4,944,940,5571,13,150,163,259,95,403,-37,31.3,526,287,13.5,65
4685593,MSdm3,51.0541,-120.331299,1337,2.5,13.1,-9.6,22.6,521,218,24.1,60,1029,967,5623,13,148,156,253,97,232,-38.8,31,533,261,13.9,62
4746061,MSdm3ww,50.9539,-120.344101,1172,3.4,14.1,-9.1,23.2,472,202,28.3,69.9,931,1126,5325,21,157,151,256,105,192,-37.9,32.2,565,311,14.1,62
4650286,MSdv,51.2306,-123.685997,1466,0.9,10.9,-9.8,20.7,976,199,11.2,54.7,1189,628,6218,5,117,178,246,68,640,-41.2,28.9,481,211,12.4,60
5368301,MSdw,49.599,-115.500504,1360,3.1,15.2,-9.6,24.8,757,306,17.3,49.5,997,1149,5432,26,152,157,254,96,336,-38.4,33.4,572,181,14.4,61
5516826,MSmw1,49.7467,-121.027397,1273,3.2,13.5,-7.4,20.9,1107,197,11.9,68.5,835,969,5387,14,151,165,254,90,623,-36.1,31.7,544,264,15,63
4983378,MSmw2,50.6473,-122.311203,1203,2.7,12.8,-7.8,20.6,835,196,15.3,65.1,885,886,5556,11,153,163,259,96,453,-35.8,30.3,497,235,13.1,67
4081590,MSun,52.259,-125.791603,1239,1.5,11.3,-9.6,21,1333,288,8.6,39.3,1090,704,6002,6,118,179,237,58,819,-40.6,30,506,190,12,58
5630396,MSxk1,49.521,-120.254402,1563,2.3,12.7,-8.2,20.9,618,189,19.9,67.6,977,843,5724,10,145,165,258,92,337,-37.1,30.6,507,260,15.1,65
5102209,MSxk2,50.4046,-120.909798,1485,1.9,12.7,-9.1,21.8,415,166,28.6,76.8,1074,811,5875,9,133,171,248,77,205,-40.1,30.5,514,300,14.4,60
4815548,MSxk3,50.8979,-121.674896,1695,0.9,11.4,-10.3,21.7,582,200,18.7,56.7,1234,664,6242,6,125,177,251,74,338,-39.5,29.2,469,213,14.6,65
4127838,MSxv,52.1659,-124.714203,1494,0.6,10.8,-10.6,21.4,600,239,17.7,45.1,1256,600,6332,4,102,183,234,51,323,-42.3,29.5,494,200,11.3,55
5586438,PPxh1,49.5543,-119.562599,555,7.9,19.3,-3.9,23.2,320,139,56,138.6,392,1970,3821,163,225,123,285,162,55,-28.8,36.4,719,508,13.7,66
