id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
5473868,ESSFdc1,49.671,-118.4552,1752,5.2,17.6,-5.1,22.7,1067,308,14.3,57.1,644,1448,4719,79,191,143,275,132,423,-30.7,36,554,178,14.3,71
5711493,ESSFdc2,49.3988,-120.6894,1647,5.7,17.3,-3.5,20.8,993,203,15.9,85.2,497,1429,4521,68,193,152,276,124,351,-28.3,36.3,596,286,15.8,69
4466033,ESSFdc3,51.4146,-120.053902,1557,5.2,17.4,-5.4,22.8,902,306,16.8,56.7,690,1487,4727,76,188,134,272,137,346,-32.2,36.3,563,185,13.6,69
4482679,ESSFdcp,51.3835,-120.011902,2100,3,14.7,-6.6,21.3,1109,345,11.7,42.6,925,1048,5465,21,168,143,267,123,566,-33.7,32.7,469,85,15,73
5429827,ESSFdcw,49.7501,-118.553703,1939,4,16.1,-5.8,21.9,1127,330,12.4,48.9,773,1212,5120,41,176,150,272,121,535,-32,34.1,503,130,15.3,73
5456960,ESSFdk1,49.3774,-114.749199,1749,5,17.2,-6.1,23.4,1081,359,13.8,48,717,1464,4802,69,184,148,269,121,421,-33.6,34.4,588,132,15.2,69
4868943,ESSFdk2,50.4278,-115.807602,1901,3.8,16.1,-7.2,23.4,953,419,14.5,38.5,879,1269,5205,44,162,160,260,101,375,-36.4,34.4,552,90,15.6,66
4984614,ESSFdkp,50.1986,-115.383598,2358,2.8,15,-7.7,22.6,1345,557,9.5,26.8,980,1065,5546,24,156,162,262,99,631,-36.9,32.4,488,28,16.4,70
5056859,ESSFdkw,50.0763,-115.321899,2176,3.2,15.5,-7.6,23,1115,437,11.8,35.4,942,1154,5410,31,160,160,261,102,516,-36.4,33.1,509,64,14.8,70
5074202,ESSFdv1,50.4936,-122.030098,1665,4.3,15.8,-5,20.8,994,215,14.4,73.3,684,1201,4997,34,178,149,274,125,461,-30.6,34.7,512,231,17.1,71
4780161,ESSFdv2,50.9941,-122.830704,1654,4.3,15.5,-5.2,20.7,1174,257,12.2,60.3,690,1212,4989,33,177,143,270,126,529,-31.2,34.9,520,196,16,69
5010074,ESSFdvp,50.6019,-122.247002,2105,2.5,13.4,-5.8,19.3,1224,272,10.2,49.3,893,856,5658,11,155,161,265,104,699,-32.5,31.9,409,140,17.7,72
4992327,ESSFdvw,50.6329,-122.312401,1863,3.4,14.5,-5.1,19.6,1180,257,11.4,56.2,761,1015,5309,19,168,154,268,115,599,-31,33,472,165,15.3,72
2588629,ESSFmc,55.2106,-126.759201,1280,3.8,15.4,-6.4,21.9,934,296,14.8,52.2,834,1191,5185,32,171,147,267,119,408,-34.7,35,487,161,12.7,69
1596944,ESSFmcp,57.2525,-130.652405,1468,2.4,13.2,-7,20.1,1343,334,9.3,39.4,994,936,5662,14,160,153,262,109,719,-34.8,31.5,431,114,11.6,72
5438693,ESSFmh,49.7158,-118.269302,1471,6.9,19.6,-3.9,23.5,988,280,17.1,70,491,1797,4196,172,211,133,281,148,287,-28.7,38.5,650,254,15.1,69
3351499,ESSFmk,53.6427,-127.361504,1136,4.9,16.4,-5.1,21.6,1392,329,10.7,50,638,1321,4785,44,186,143,276,132,524,-32.1,36.5,545,182,13.4,68
3134861,ESSFmkp,54.0537,-127.7425,1507,3.9,15.2,-5.5,20.6,1705,311,8.2,48.9,725,1112,5135,25,174,148,272,124,788,-32.4,34.7,476,151,12.7,70
3522741,ESSFmm1,53.1499,-119.641296,1647,3.7,16,-7.2,23.2,1201,455,11.4,35.2,910,1279,5240,42,164,145,264,119,527,-36.5,34.1,506,40,13.7,67
3545828,ESSFmm2,53.0621,-118.861298,1567,3.3,15.5,-7.9,23.5,1140,405,11.6,38.4,990,1224,5380,34,160,146,262,116,539,-38,33.1,498,57,14.6,66
4327820,ESSFmm3,51.4501,-116.896202,1733,3.3,15.7,-8.1,23.9,1252,372,10.6,42.3,981,1214,5383,37,159,149,257,108,668,-38.2,34.6,533,115,13.9,65
3530327,ESSFmmp,53.1344,-119.619499,2100,2.6,14.7,-7.7,22.4,1583,552,8,26.6,1033,1061,5615,22,154,149,260,111,806,-37.2,32.4,426,0,15.2,68
4360037,ESSFmmw,51.395,-116.930901,2029,2.8,15.3,-8.3,23.6,1414,428,9.1,35.6,1028,1135,5531,29,155,151,256,105,777,-38.3,33.9,511,68,15.1,66
3447391,ESSFmv1,53.458,-124.795502,1264,4.5,16.5,-6.5,23,695,259,20.8,63.9,788,1350,4958,51,172,150,269,119,247,-35.3,36.3,542,240,13.4,65
2772398,ESSFmv2,54.6962,-120.673103,1420,4.2,16.4,-6.3,22.7,1157,444,12.3,36.9,833,1369,5045,52,176,144,270,125,463,-34.3,34.3,498,25,13,69
2481434,ESSFmv3,55.4564,-125.749603,1340,3.1,15,-7.7,22.7,860,329,15.2,45.6,983,1120,5432,27,163,148,260,112,378,-37.1,34.4,485,126,13.3,67
1818282,ESSFmv4,56.8917,-124.162201,1450,2.5,15.1,-8.8,23.9,766,381,16.3,39.7,1147,1137,5670,29,154,154,260,106,309,-38.7,33.5,432,59,12.5,66
2241896,ESSFmvp,55.9914,-124.409698,1676,1.7,13.5,-8.2,21.7,991,346,11.8,38.9,1160,880,5940,12,146,154,256,102,524,-38.4,32.1,397,62,14,68
4965197,ESSFmw,50.705,-123.327499,1526,5.4,16.5,-4,20.4,1255,231,12.3,71.3,539,1377,4620,51,191,140,275,136,459,-29.7,35.9,573,240,16.8,69
5680238,ESSFmw1,49.4688,-120.9468,1479,6,17.8,-3.7,21.5,1312,267,12.2,66.7,480,1502,4425,83,201,146,277,131,441,-27.4,36.9,601,225,15.3,70
5010014,ESSFmw2,50.6129,-122.5858,1596,5.4,16.6,-3.9,20.5,1106,228,13.9,72.6,546,1370,4641,51,193,141,275,133,409,-28.6,35.7,568,241,17.3,70
4974246,ESSFmwp,50.6844,-123.0793,1945,3.3,14.1,-5.1,19.2,1481,282,9,50,763,986,5337,17,166,153,267,114,767,-31.4,32.6,467,146,15.8,71
5266407,ESSFmww,50.1992,-122.257896,1712,4.9,16.2,-4,20.2,1238,235,12,68.7,586,1266,4805,40,185,151,280,128,516,-28.4,35.7,527,232,18.1,71
1751704,ESSFun,56.9547,-130.537201,918,4.3,15,-5.7,20.7,1514,319,9.5,47,742,1239,4991,32,188,137,275,138,658,-33.1,33,473,165,11.3,71
1693004,ESSFunp,57.0635,-130.708893,1315,3.1,13.7,-6.4,20,1810,394,7.2,34.7,886,1012,5436,17,171,145,267,122,920,-33.9,32,436,104,11.4,72
4433168,ESSFvc,51.3493,-118.0522,1529,5,17.6,-6,23.5,1784,431,8.4,40.8,726,1511,4791,82,191,133,273,140,817,-32,35.9,572,99,13.8,72
4474647,ESSFvcp,51.3015,-118.407501,2038,2.7,14.8,-7.3,22.1,2026,530,6.3,28,989,1059,5569,23,165,141,264,123,1170,-34.9,32.6,453,18,15.6,74
4424898,ESSFvcw,51.3652,-118.072502,1806,3.7,16,-6.7,22.7,1975,482,6.9,33.2,872,1234,5241,39,175,139,268,130,1062,-33.6,33.9,488,34,14.3,73
4129074,ESSFvk,51.8597,-117.513901,1602,3.6,16.2,-7.6,23.9,1238,343,11,47.3,936,1286,5260,46,163,145,261,115,649,-37.3,34.9,533,136,15.6,66
4533526,ESSFvm,51.14,-117.559799,1402,5.7,18.3,-5.7,24.1,1689,393,9.3,46.6,662,1659,4571,115,199,132,276,144,711,-31.8,36.8,607,142,13.4,71
4090592,ESSFvmp,51.9343,-117.546204,2187,2,14.6,-8.7,23.3,1633,426,7.4,34.3,1135,992,5815,19,146,153,255,101,998,-38.9,33.3,433,42,15.5,67
4098203,ESSFvmw,51.9303,-117.687798,1946,2.7,15.3,-8.2,23.5,1515,397,8.4,38.7,1047,1123,5571,29,153,150,257,107,871,-38,34,500,74,13.5,67
4254660,ESSFwc2,51.7652,-119.610001,1535,5.1,17.3,-5.3,22.7,1387,431,10.9,40.2,694,1495,4771,75,189,132,273,141,543,-31.9,35.5,533,93,15.3,71
4359577,ESSFwc2ww,51.5755,-119.568001,1298,6.2,18.8,-4.8,23.6,1176,376,13.8,50,602,1772,4401,145,202,126,277,151,394,-31.3,36.9,615,150,14.5,70
2798914,ESSFwc3,54.6615,-121.225998,1438,3.3,15.4,-7.2,22.6,1473,525,9,29.3,937,1165,5374,30,169,149,266,117,658,-35.7,33.4,464,0,14.3,71
5193456,ESSFwc4,50.0677,-117.737,1786,5.2,17.5,-5.4,22.9,1408,381,10.8,45.8,644,1483,4711,76,193,143,276,133,548,-30.3,34.9,561,101,16.2,73
3492577,ESSFwcp,53.2602,-120.709999,1910,3,14.8,-6.5,21.3,1627,551,8,26.8,915,1053,5487,22,164,148,262,114,794,-34.1,32.8,449,0,13.8,73
4780933,ESSFwcw,50.7842,-118.449799,1926,3.9,16.7,-6.5,23.1,1610,461,8.6,36.1,833,1271,5167,45,178,139,272,132,798,-32.7,35.2,491,54,13.3,74
5147596,ESSFwh1,50.1324,-117.635101,1549,6.1,18.5,-4.5,23,1381,365,11.7,50.6,554,1668,4430,115,207,136,278,142,467,-28.5,36,596,135,15.4,73
5350057,ESSFwh2,49.7264,-116.569099,1582,6,18.6,-5.1,23.7,1161,324,13.8,57.4,593,1661,4491,120,202,137,276,139,411,-30.1,36.9,605,177,14.5,72
5672884,ESSFwh3,49.2408,-117.177399,1642,6.1,18.9,-4.4,23.2,1720,435,9.4,43.3,559,1674,4440,123,213,128,284,157,604,-28.8,36.2,570,90,15.3,75
3499861,ESSFwk1,53.2663,-121.1912,1302,5.3,17,-5.1,22.1,1135,419,13.5,40.6,632,1478,4688,64,188,139,270,131,372,-32,35.8,543,82,13,68
2647333,ESSFwk2,55.0222,-122.088097,1237,3.8,16.3,-7.5,23.9,1282,439,10.8,37.3,932,1334,5198,50,175,144,268,124,582,-36.2,34.7,498,60,13.7,70
5331994,ESSFwm1,49.6191,-115.115303,1776,4.9,17.3,-6.2,23.5,1096,377,13.6,45.9,729,1463,4826,71,180,149,267,118,428,-34,34.9,596,127,15.3,68
5350061,ESSFwm2,49.7245,-116.547096,1869,4.9,17.3,-5.5,22.7,1211,329,12.3,52.5,686,1434,4821,70,190,142,272,130,517,-31.2,35.3,531,138,15.7,73
5517546,ESSFwm3,49.4925,-117.062302,1866,4.8,17,-5.2,22.2,1788,407,8.3,41.7,689,1393,4861,61,198,133,276,143,818,-30.1,34.5,490,71,16.2,77
5543492,ESSFwm4,49.3991,-116.480598,1770,5.6,18.2,-5.2,23.3,996,282,15.7,64.4,622,1592,4587,101,201,135,277,142,372,-31,35.9,579,199,15.8,72
5230632,ESSFwmp,49.9137,-116.552696,2349,2.9,14.7,-6.4,21.1,1398,373,9.2,39.3,878,1013,5502,20,162,164,265,101,766,-33,32.1,451,60,16.8,75
5258194,ESSFwmw,49.8804,-116.671898,2095,3.9,16,-6.1,22.1,1377,380,10.1,42.1,771,1224,5136,38,177,154,269,115,657,-31.8,33.6,487,75,16,74
2127913,ESSFwv,56.2469,-127.7882,1147,4.2,15.5,-5.7,21.2,1000,404,14.2,38.3,757,1249,5032,36,184,140,274,134,352,-33.2,34,470,77,12.7,72
2147219,ESSFwvp,56.1942,-128.380203,1506,3,14,-6.3,20.3,1192,429,10.9,32.6,876,999,5449,17,171,148,269,121,517,-32.8,32.1,420,20,12.3,75
5827891,ESSFxc1,49.0965,-120.153198,1835,4.7,16.3,-4.4,20.7,752,208,19.5,78.7,602,1239,4870,42,179,158,274,116,308,-30,34.9,522,247,12.6,70
5019622,ESSFxc2,50.4886,-119.995201,1684,4.9,17,-5.4,22.4,672,240,22.2,70.7,685,1395,4798,61,186,140,274,134,252,-33.1,35.5,540,226,16,69
4789101,ESSFxc3,50.956,-122.0802,1794,4.1,15.3,-5,20.3,807,224,17.4,68.3,719,1160,5088,29,172,150,266,116,362,-31.5,34.6,519,226,17.1,69
4920805,ESSFxcp,50.7275,-121.736702,2088,2.8,14.3,-6.1,20.4,562,201,22.7,71.3,895,960,5537,17,161,157,265,109,277,-31.9,32.6,431,208,18.2,73
4841872,ESSFxcw,50.8691,-122.065102,1990,3.3,14.4,-5.2,19.6,858,251,15.5,57.3,786,1008,5350,19,163,155,263,108,414,-31.7,33.3,484,175,18.1,70
4261780,ESSFxv1,51.9255,-125.0942,1583,3.7,14.7,-6.1,20.8,1076,244,12.7,60.4,761,1075,5210,22,157,160,260,100,508,-35.7,35.1,532,222,14.3,62
4616522,ESSFxv2,51.268,-122.857002,1876,3.1,14.3,-6.8,21,1093,239,12,59.7,879,1042,5408,19,162,149,266,117,582,-34.1,33.9,501,196,16,68
4490163,ESSFxvp,51.5228,-125.010101,1973,2.5,13.1,-5.8,18.9,1308,303,9.6,43.3,845,810,5640,10,147,168,264,96,694,-34.4,32.5,421,128,15.5,67
4711353,ESSFxvw,51.0973,-122.434097,1959,3.1,14.2,-6.3,20.5,1153,242,11.3,58.6,874,1011,5441,18,162,151,264,113,636,-32.9,33.5,450,184,14.9,70
4190637,ICHdk,51.9375,-120.730598,1024,7,19.1,-4.6,23.7,631,271,27,70.3,526,1866,4153,173,196,135,269,134,153,-32.6,39.7,719,350,14.1,61
5639665,ICHdm,49.2008,-116.056503,1357,7.4,19.9,-3.8,23.7,827,267,21.1,74.5,455,1971,4029,203,219,131,278,148,198,-29.4,38.6,683,292,15.5,68
5696617,ICHdw1,49.2311,-117.599297,981,9.9,22.7,-1.3,23.9,878,266,22.7,85.3,266,2561,3339,413,264,110,296,186,115,-22.6,41,767,342,14.4,71
4311161,ICHdw3,51.6753,-119.809196,779,8.1,21,-4,24.9,795,295,22.7,71.1,468,2209,3896,296,218,124,278,154,184,-29.8,40.2,735,318,11.7,65
4868367,ICHdw4,50.678,-119.037102,591,9.9,22.8,-1.7,24.5,681,239,29.2,95.3,294,2514,3369,434,253,113,291,178,99,-24.4,42.3,789,412,13.1,68
2272556,ICHmc1,55.9138,-128.004105,749,6.4,17.9,-4.6,22.5,884,343,18.6,52.1,545,1687,4300,107,213,130,281,151,215,-30.3,37,563,174,11.5,71
2405321,ICHmc1a,55.5915,-129.057098,452,7.7,18.7,-2.4,21.1,1260,327,14.1,57,356,1862,3867,144,244,116,290,174,234,-25.3,37.3,587,216,11.1,74
2614191,ICHmc2,55.142,-127.839897,474,7.6,19.2,-4,23.3,701,253,25.1,76,460,1948,3954,177,228,119,286,166,146,-28.9,38.9,612,296,12,70
5734131,ICHmk1,49.2436,-118.7677,1337,7.4,19.9,-4,23.9,650,221,26.7,90.1,457,1888,4047,194,214,131,280,149,160,-29.5,39.5,695,367,14.9,66
4524720,ICHmk2,51.3083,-119.952904,1203,7.1,19.7,-4.2,24,643,235,26.6,84,526,1902,4156,200,206,129,277,148,178,-30.6,39.2,676,340,15.3,66
3975859,ICHmk3,52.3627,-121.244904,1034,6.9,19,-4.6,23.6,714,303,23.7,62.6,527,1836,4176,162,198,133,271,138,174,-32.6,39.6,689,284,13.6,62
5331974,ICHmk4,49.63,-115.224701,1388,6.7,19.2,-4.7,23.9,935,325,17.9,59.2,542,1830,4254,157,201,138,271,133,260,-31.8,37.5,680,232,13.9,65
4712417,ICHmk5,50.7421,-116.400101,1250,5.8,18.5,-6.3,24.8,707,256,22.4,72.5,697,1715,4541,125,186,142,266,124,246,-34.9,37.8,679,313,12.9,63
3591596,ICHmm,53.0315,-119.850998,1116,5.6,17.9,-5.9,23.8,878,322,17.7,55.6,691,1635,4620,102,186,139,270,131,303,-33.9,36.9,610,194,12,66
4271168,ICHmw1,51.5893,-117.379997,1059,5.9,19,-6.3,25.3,886,233,17.9,81.4,704,1756,4530,145,189,135,269,134,375,-34.6,37.9,661,322,14.7,65
5221216,ICHmw2,50.0348,-117.877899,1133,8.6,20.9,-2.2,23.1,984,296,18.9,70.7,330,2209,3678,278,241,122,288,165,171,-24.6,39.1,722,278,14.9,70
4319357,ICHmw3,51.6241,-119.165703,761,8,21,-4,25,993,318,18.1,66.1,466,2191,3910,292,224,121,280,159,253,-28.9,39.9,712,271,12.4,68
5630920,ICHmw4,49.3299,-117.381897,1421,7.9,20.6,-3,23.6,1369,351,13.1,58.7,396,2067,3889,236,235,122,290,168,317,-25.6,38.6,676,194,16.3,73
5421071,ICHmw5,49.7397,-118.198303,1222,7.8,20.5,-3,23.5,925,273,19.3,75,405,1981,3917,233,226,126,284,159,209,-26.7,39.5,685,281,14.3,70
2015724,ICHvc,56.4551,-129.515305,576,6.4,17.6,-4.8,22.4,955,325,17.1,54.4,559,1684,4323,108,214,131,282,151,256,-30.6,36.7,581,231,11.8,71
4191005,ICHvk1,51.8195,-118.597702,1144,6.5,19.2,-5.1,24.3,1409,348,11.7,55.1,598,1838,4346,167,205,126,276,149,520,-31.1,37.9,641,202,13.4,69
3848264,ICHvk1c,52.5266,-119.567703,1109,5.8,18.4,-6,24.4,1256,360,12.6,51,685,1696,4556,120,195,134,275,141,476,-32.6,37.1,607,165,14.8,69
3182110,ICHvk2,53.8804,-121.095703,865,6.2,18.3,-5.1,23.5,1242,440,13.1,41.7,595,1736,4392,121,198,136,274,138,364,-32.7,37.5,612,115,12.1,67
1700352,ICHwc,57.0576,-130.470001,450,6,17.2,-5.9,23.2,1017,299,15.7,57.6,629,1629,4448,85,208,129,283,154,309,-32.2,35.2,554,214,11.6,70
4367685,ICHwk1,51.537,-119.156097,1031,7.2,20,-4.5,24.5,1198,303,14.3,66.1,537,1991,4151,221,215,122,278,156,394,-29.9,38.8,659,247,13.3,70
3863343,ICHwk1c,52.4821,-119.289902,784,7.5,20.2,-4.7,24.9,1005,289,17.4,69.7,533,2082,4051,238,215,127,280,153,283,-30.7,39.2,682,277,12.6,67
3833082,ICHwk2,52.6238,-120.954803,918,7.1,19.2,-4.3,23.5,777,337,22.1,56.9,502,1873,4112,174,202,134,272,138,171,-31.7,39.6,692,247,12.3,63
3352603,ICHwk3,53.5318,-120.675697,927,6.6,18.5,-4.7,23.2,977,393,17,47,554,1799,4278,131,202,136,275,139,248,-32.1,37.7,633,161,13,66
3477897,ICHwk4,53.3053,-121.090302,999,6.5,18.4,-4.4,22.7,966,392,17.1,46.8,530,1761,4281,121,202,134,274,140,242,-31.3,37.6,626,146,12.6,66
5727282,ICHxw,49.0928,-116.631897,585,11,23.3,0,23.4,684,217,30.7,107.5,196,2802,3025,488,277,104,295,191,58,-21,42.2,834,453,13.2,68
5791354,ICHxwa,49.0719,-118.178497,699,11.3,24.4,-0.7,25.1,595,209,35.7,116.9,221,2853,3021,584,273,106,296,190,57,-22,44,878,519,13.4,67
4911817,IDFdc,50.7628,-122.324402,1114,7.4,19.4,-3.3,22.7,736,182,23.7,106.7,423,1870,3999,170,218,129,282,153,191,-27.8,39.2,676,388,17.3,68
5818188,IDFdh,49.046,-118.8424,868,9.8,22.8,-2.5,25.3,449,180,44.1,126.4,322,2512,3407,434,237,122,284,162,69,-27.2,43.3,871,574,14.5,62
5220700,IDFdk1,50.2098,-120.751801,1306,6.7,18.9,-4.2,23.1,455,168,36.7,112.5,505,1731,4242,136,198,139,275,136,126,-31.6,38.6,667,419,16.1,64
5285241,IDFdk1a,50.0814,-120.206001,1274,6.8,18.9,-4.1,23,567,166,29.7,113.9,483,1747,4199,142,202,139,273,135,170,-30.6,39,681,422,14.9,65
5807298,IDFdk1b,49.1563,-120.189598,1371,6.8,19,-3.6,22.6,616,145,27.3,130.7,438,1694,4188,135,208,141,278,137,173,-28.8,38.3,646,382,11.8,67
5508386,IDFdk2,49.7147,-120.096603,1058,8,20.5,-3.2,23.8,573,176,31.4,116.3,396,2011,3852,232,224,132,280,148,133,-28,40.3,746,437,13.5,66
4351207,IDFdk3,51.68,-121.435204,1079,6.9,18.9,-4.9,23.8,495,226,34.1,83.7,549,1843,4194,162,196,132,268,136,118,-33.1,39.4,704,389,14.3,61
4286312,IDFdk4,51.851,-123.164299,1150,6.1,18.3,-6.5,24.8,471,187,34.1,97.8,673,1720,4444,122,180,137,265,128,142,-37,40,706,433,14.7,57
