id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
5885607,CDFmm,48.9256,-123.5821,83,11.6,19.8,4.9,14.9,1077,171,20,115.6,63,2545,2551,229,329,64,329,265,20,-8.8,38,706,340,14.3,74
2253510,CMAun,55.9118,-129.929306,1718,1.1,10.4,-6.5,16.8,3286,754,3.4,13.8,1053,563,6170,4,139,160,258,99,1966,-33.4,27.7,334,0,12.9,73
4893621,CMAunp,50.849,-125.184196,1780,2.7,12.4,-4.7,17,3280,635,3.9,19.5,746,746,5580,8,154,163,272,109,1665,-31.7,30.3,385,0,15.3,70
3719690,CMAwh,52.8004,-131.882904,890,6.1,13.9,0.6,13.3,6461,1192,2.5,11.7,238,1114,4339,19,257,131,301,170,905,-17.7,30.7,425,0,12.1,82
5585664,CWHdm,49.7236,-123.8508,289,10.8,19.6,3.4,16.3,1929,388,10.8,50.6,92,2345,2826,205,314,80,322,241,59,-10.9,37.6,666,164,14.8,76
5446777,CWHds1,49.9127,-122.303596,585,9.3,19.8,-0.3,20.1,1463,338,13.2,58.6,207,2124,3370,203,265,114,301,187,145,-19.7,39.4,713,244,14.6,71
4096775,CWHds2,52.2305,-126.026398,592,7.6,17.8,-2.4,20.2,1145,241,15.4,73.8,344,1800,3876,108,222,130,282,152,234,-26.2,37.1,681,339,11.5,66
5746965,CWHmm1,49.4539,-125.186798,493,9.1,18.3,1.7,16.6,2697,350,7.1,52.1,154,1935,3351,118,279,113,307,194,196,-16.7,36.8,667,182,13.2,73
5795898,CWHmm2,49.3353,-124.814903,811,7.9,17,0.9,16.1,2604,299,6.9,56.8,202,1641,3739,68,257,122,302,180,302,-18.5,35,606,179,14.6,75
5257038,CWHms1,50.2391,-123.108002,884,7,17.1,-2.2,19.3,1723,320,9.9,53.2,341,1597,4076,73,221,134,288,154,364,-24.2,36.2,632,203,15,70
4197519,CWHms2,52.0416,-126.727203,272,8.9,17.7,1,16.8,2339,440,8.1,40.3,167,1891,3409,100,277,109,304,195,170,-17.7,35.8,617,120,12.9,74
4893339,CWHvh1,50.8375,-127.799004,161,9.9,16.6,4.8,11.8,3199,608,6.2,27.2,74,1982,2995,72,321,79,325,245,73,-10.2,34.1,568,25,11.7,78
3483843,CWHvh2,53.3374,-129.616699,78,9.3,16.3,3.7,12.6,4083,1031,4.7,15.9,103,1849,3225,66,314,80,322,242,137,-12.5,33.4,495,0,11.2,81
3476387,CWHvh3,53.2301,-132.473404,153,8.8,16,3.7,12.3,3480,668,5.4,23.9,103,1670,3398,51,312,91,323,232,133,-11.2,33.1,473,9,10.9,81
4166156,CWHvm1n,52.0938,-127.312897,154,9.1,17.3,2,15.3,3530,889,5.4,19.5,132,1876,3312,87,292,100,311,211,167,-14.9,34.9,577,0,12.1,77
5594742,CWHvm1s,49.6811,-122.721703,377,10,19.2,2,17.2,2562,457,7.8,41.9,124,2165,3080,171,297,93,313,220,125,-14.1,37.6,662,126,14.4,75
5219633,CWHvm1w,50.3299,-127.014397,306,9.7,17.7,3.5,14.2,3538,607,5.6,29.1,98,1984,3100,95,308,92,318,226,126,-12,36.6,629,67,12.2,75
4051222,CWHvm2n,52.3093,-127.295898,707,7.2,16.1,-0.2,16.3,3829,893,4.5,18,243,1504,3948,48,247,124,296,172,469,-20.4,33.8,542,0,14.5,75
5559661,CWHvm2s,49.7571,-123.404999,793,7.9,17.3,0.2,17.2,2958,561,6.1,30.8,215,1674,3736,77,254,119,298,179,335,-18.7,35.9,618,72,15.1,74
5375264,CWHvm2w,50.0885,-126.584198,708,7.7,16.5,1,15.5,4105,635,4.3,25.9,192,1570,3779,57,260,124,301,177,425,-17.8,34.8,593,43,11.9,75
3409386,CWHwh1,53.3839,-132.013,134,9,16.3,3.8,12.5,2286,426,8.3,38.3,101,1743,3325,58,310,93,321,228,85,-11.8,33.7,500,61,11.5,80
3453953,CWHwh2,53.2807,-132.336304,402,7.7,15.3,2.3,12.9,3594,723,4.9,21.1,149,1419,3794,35,287,114,311,197,247,-14.4,32.6,466,2,10.7,81
2197408,CWHwm,56.0422,-129.890793,404,6.5,15.9,-2.1,18,2157,532,7.6,29.8,380,1489,4232,52,230,121,287,165,459,-24.2,33.4,496,57,10.1,76
2885852,CWHws1,54.5364,-128.779907,235,8.3,18.3,-0.7,19,1661,373,11,49.2,251,1897,3631,127,263,112,299,186,220,-20.8,36.7,580,168,9.8,75
3567588,CWHws2,53.2277,-127.2761,728,5.8,15.7,-2.9,18.6,1708,414,9.3,37.9,441,1356,4457,39,207,135,281,146,447,-27.6,34.2,537,117,13.3,71
5603329,CWHxm1,49.7108,-124.938301,73,11,19.7,4.1,15.6,1451,218,14.5,90,81,2407,2736,213,313,85,317,233,40,-11.8,38.2,716,305,13.3,72
5655022,CWHxm2,49.6259,-125.0952,299,9.6,18.5,2.2,16.3,2253,302,8.7,61.4,129,2052,3175,136,289,107,308,201,126,-15,37.1,684,226,13.2,73
5473868,ESSFdc1,49.671,-118.4552,1752,4,15.7,-6.3,22,1028,301,13.6,52.3,774,1200,5110,35,175,144,270,125,469,-32.4,34.5,527,164,14.5,70
5711493,ESSFdc2,49.3988,-120.6894,1647,4.6,15.2,-4.6,19.7,973,207,15,73.3,599,1166,4904,28,177,152,271,119,408,-29.8,34.1,536,254,16,68
4466033,ESSFdc3,51.4146,-120.053902,1557,4,15.5,-6.6,22.1,871,308,16.1,50.4,810,1231,5109,34,173,144,269,125,370,-33.6,34.8,529,159,13.6,68
4482679,ESSFdcp,51.3835,-120.011902,2100,1.8,12.9,-7.8,20.7,1069,346,11.1,37.2,1065,816,5886,10,153,154,264,110,581,-35.2,31.2,401,60,15.1,72
5429827,ESSFdcw,49.7501,-118.553703,1939,2.8,14.3,-7,21.2,1089,324,11.7,44,916,969,5536,17,161,152,266,114,573,-33.7,32.6,476,113,15.5,72
5456960,ESSFdk1,49.3774,-114.749199,1749,3.8,15.7,-7.6,23.3,1038,347,13.3,45.4,868,1256,5174,37,171,145,262,117,473,-35.6,34.2,542,129,15.4,68
4868943,ESSFdk2,50.4278,-115.807602,1901,2.6,14.8,-8.7,23.5,919,410,13.7,36.1,1045,1062,5605,23,149,158,254,96,401,-38.5,34.3,533,86,15.8,64
4984614,ESSFdkp,50.1986,-115.383598,2358,1.6,13.7,-9.1,22.9,1292,542,9,25.3,1157,883,5949,13,143,160,255,95,655,-39.1,32.2,434,12,16.7,68
5056859,ESSFdkw,50.0763,-115.321899,2176,2,14.2,-9,23.2,1072,425,11.2,33.3,1113,959,5809,16,148,157,254,97,542,-38.6,32.9,453,62,15,68
5074202,ESSFdv1,50.4936,-122.030098,1665,3.2,13.7,-6,19.7,964,218,13.7,63.1,800,960,5390,15,163,156,270,115,496,-31.8,32.5,479,203,17.2,70
4780161,ESSFdv2,50.9941,-122.830704,1654,3.2,13.6,-6,19.6,1137,262,11.6,51.7,802,973,5378,15,162,152,266,114,570,-32.1,32.6,484,170,16,68
5010074,ESSFdvp,50.6019,-122.247002,2105,1.3,11.4,-6.7,18.2,1189,276,9.5,41.4,1029,629,6071,5,140,167,261,94,731,-33.7,29.7,378,111,17.8,72
4992327,ESSFdvw,50.6329,-122.312401,1863,2.3,12.5,-6,18.5,1146,261,10.7,47.7,886,780,5718,8,153,160,264,104,638,-32.2,30.8,403,143,15.3,71
2588629,ESSFmc,55.2106,-126.759201,1280,2.6,13.2,-7,20.1,938,314,13.4,42,956,932,5612,13,155,159,261,102,451,-35.6,32,449,116,12.4,68
1596944,ESSFmcp,57.2525,-130.652405,1468,1.1,11.4,-7.5,18.9,1336,342,8.3,33.3,1164,691,6155,6,139,162,255,93,813,-36,29.1,364,87,11.5,70
5438693,ESSFmh,49.7158,-118.269302,1471,5.7,17.8,-5.2,22.9,952,273,16.5,65,600,1537,4543,86,194,135,276,142,334,-30.3,37.1,619,236,15.3,68
3351499,ESSFmk,53.6427,-127.361504,1136,3.8,14.3,-5.6,19.9,1403,359,9.8,39.9,734,1065,5175,19,170,151,270,119,602,-32.9,33.5,482,138,13.1,68
3134861,ESSFmkp,54.0537,-127.7425,1507,2.7,13,-5.9,18.9,1710,339,7.5,38.4,840,862,5555,11,157,157,267,110,893,-33.2,31.8,439,105,12.4,70
3522741,ESSFmm1,53.1499,-119.641296,1647,2.5,14.3,-8.2,22.5,1161,459,10.8,31.1,1056,1049,5637,20,153,148,260,112,546,-38.2,32.5,435,19,13.8,66
3545828,ESSFmm2,53.0621,-118.861298,1567,2.1,14,-8.9,22.9,1100,411,11,34.1,1136,1003,5779,17,150,149,258,109,549,-39.7,31.7,469,45,14.7,65
4327820,ESSFmm3,51.4501,-116.896202,1733,2.1,14.3,-9.5,23.8,1206,376,10.1,38.1,1129,1002,5778,18,146,153,253,100,678,-40.1,34.2,509,103,14.1,64
3530327,ESSFmmp,53.1344,-119.619499,2100,1.4,13,-8.7,21.7,1526,559,7.5,23.3,1188,848,6028,10,142,152,256,104,822,-39,30.8,399,0,15.4,67
4360037,ESSFmmw,51.395,-116.930901,2029,1.7,13.9,-9.6,23.5,1362,433,8.6,32,1179,928,5926,14,143,155,252,98,783,-40.2,33.4,448,51,15.3,65
3447391,ESSFmv1,53.458,-124.795502,1264,3.3,14.4,-7.1,21.5,695,276,19.2,52.2,896,1092,5349,22,158,159,265,106,268,-36.2,33.4,503,194,13.2,65
2772398,ESSFmv2,54.6962,-120.673103,1420,3.1,14.8,-7.1,21.9,1123,446,11.6,33.2,986,1135,5442,25,164,145,265,120,493,-36.3,32.6,468,23,13.1,68
2481434,ESSFmv3,55.4564,-125.749603,1340,1.9,12.8,-8.2,21,862,345,13.8,37,1114,874,5871,11,147,158,255,96,406,-38.2,31.5,409,69,13.1,67
1818282,ESSFmv4,56.8917,-124.162201,1450,1.2,13.4,-9.5,22.9,761,389,14.8,34.5,1309,906,6104,13,140,159,254,95,326,-40.2,31.1,399,32,12.5,65
2241896,ESSFmvp,55.9914,-124.409698,1676,0.5,11.4,-8.9,20.2,981,359,10.6,31.7,1315,652,6387,5,131,160,251,91,556,-39.8,29.5,363,43,13.9,67
4965197,ESSFmw,50.705,-123.327499,1526,4.3,14.5,-4.7,19.2,1217,237,11.8,61.4,629,1130,4982,23,176,147,271,125,517,-30.4,33.5,508,212,16.9,68
5680238,ESSFmw1,49.4688,-120.9468,1479,4.9,15.7,-4.7,20.4,1288,273,11.6,57.4,575,1243,4793,35,184,146,272,126,512,-28.9,34.7,567,202,15.5,69
5010014,ESSFmw2,50.6129,-122.5858,1596,4.2,14.6,-4.8,19.4,1074,233,13.3,62.6,642,1117,5015,23,177,147,271,123,459,-29.6,33.4,506,215,17.4,70
4974246,ESSFmwp,50.6844,-123.0793,1945,2.2,12.1,-5.9,18.1,1437,288,8.5,42.1,882,755,5740,8,151,160,263,103,817,-32.3,30.3,396,118,15.8,71
5266407,ESSFmww,50.1992,-122.257896,1712,3.8,14.1,-4.9,19.1,1206,240,11.4,58.8,690,1021,5185,18,170,156,276,120,573,-29.5,33.4,493,208,18.2,70
1751704,ESSFun,56.9547,-130.537201,918,3,13.2,-6.2,19.4,1501,325,8.7,40.6,879,978,5454,14,167,148,268,120,770,-34.2,30.6,440,126,11.2,70
1693004,ESSFunp,57.0635,-130.708893,1315,1.7,11.9,-6.9,18.8,1795,401,6.5,29.6,1048,763,5923,7,150,155,260,105,1055,-35,29.5,369,77,11.3,71
4433168,ESSFvc,51.3493,-118.0522,1529,3.9,16,-7.2,23.1,1711,441,8.1,36.2,847,1270,5157,40,177,139,270,132,854,-33.1,35,518,83,13.9,71
4474647,ESSFvcp,51.3015,-118.407501,2038,1.6,13.2,-8.5,21.7,1953,549,5.9,24,1126,841,5968,11,152,148,261,113,1177,-36.3,31.4,391,0,15.8,73
4424898,ESSFvcw,51.3652,-118.072502,1806,2.5,14.4,-7.9,22.3,1896,494,6.6,29.1,1004,1002,5633,19,162,145,266,120,1082,-34.9,32.9,461,17,14.5,72
4129074,ESSFvk,51.8597,-117.513901,1602,2.5,14.7,-8.9,23.6,1187,349,10.5,42.2,1075,1061,5647,22,152,150,258,108,657,-38.9,34.1,507,124,15.8,65
4533526,ESSFvm,51.14,-117.559799,1402,4.6,16.8,-7,23.7,1617,399,9,42,781,1418,4921,59,184,137,272,136,761,-33,36.1,579,132,13.5,70
4090592,ESSFvmp,51.9343,-117.546204,2187,0.9,13.1,-9.9,23,1565,433,7,30.3,1282,793,6218,9,135,157,251,94,990,-40.8,32.3,410,26,15.6,66
4098203,ESSFvmw,51.9303,-117.687798,1946,1.6,13.8,-9.4,23.2,1453,403,8,34.3,1191,910,5962,14,142,154,254,99,869,-39.7,33.1,433,55,13.6,66
4254660,ESSFwc2,51.7652,-119.610001,1535,3.9,15.6,-6.5,22.1,1340,438,10.4,35.6,815,1242,5145,34,175,140,271,131,583,-33.2,34.1,501,62,15.5,70
4359577,ESSFwc2ww,51.5755,-119.568001,1298,5.1,17.1,-5.9,23,1134,381,13.3,44.9,710,1511,4751,71,188,134,275,141,426,-32.5,35.7,580,133,14.6,68
2798914,ESSFwc3,54.6615,-121.225998,1438,2.1,13.5,-8,21.5,1426,527,8.5,25.7,1090,942,5786,14,156,151,262,111,693,-37.5,31.5,397,0,14.4,70
5193456,ESSFwc4,50.0677,-117.737,1786,4.1,15.8,-6.7,22.5,1356,376,10.4,42,772,1238,5096,36,177,145,271,126,608,-31.9,34,508,93,16.4,71
3492577,ESSFwcp,53.2602,-120.709999,1910,1.8,13,-7.5,20.5,1567,553,7.5,23.5,1070,832,5908,10,150,153,259,106,829,-35.8,31,384,0,13.8,72
4780933,ESSFwcw,50.7842,-118.449799,1926,2.7,14.9,-7.7,22.6,1548,463,8.2,32.3,967,1026,5568,21,164,144,268,124,829,-34.1,33.9,463,35,13.5,73
5147596,ESSFwh1,50.1324,-117.635101,1549,4.9,16.8,-5.8,22.6,1328,360,11.3,46.6,674,1417,4790,57,190,139,274,135,531,-29.9,35.1,569,134,15.6,71
5350057,ESSFwh2,49.7264,-116.569099,1582,4.8,17.1,-6.5,23.6,1113,314,13.3,54.5,726,1429,4850,63,186,138,270,132,470,-31.8,36.3,582,180,14.7,70
5672884,ESSFwh3,49.2408,-117.177399,1642,4.9,17.2,-5.7,22.9,1648,415,9.1,41.5,685,1428,4794,62,196,127,280,152,701,-30.5,35.3,523,83,15.5,74
3499861,ESSFwk1,53.2663,-121.1912,1302,4.1,15.2,-6,21.2,1100,423,12.8,35.9,754,1221,5075,30,172,144,266,122,417,-33.6,34,510,55,13,68
2647333,ESSFwk2,55.0222,-122.088097,1237,2.6,14.7,-8.3,22.9,1249,444,10.1,33,1074,1093,5596,23,162,147,263,116,614,-37.8,32.6,464,25,13.8,69
5331994,ESSFwm1,49.6191,-115.115303,1776,3.8,15.8,-7.7,23.4,1051,364,13.1,43.3,885,1254,5201,38,167,147,261,114,474,-36.1,34.7,550,126,15.5,66
5350061,ESSFwm2,49.7245,-116.547096,1869,3.7,15.8,-6.8,22.6,1159,318,11.9,49.6,833,1210,5209,35,174,142,266,124,573,-33.1,34.6,511,141,15.9,72
5517546,ESSFwm3,49.4925,-117.062302,1866,3.6,15.4,-6.6,22,1711,390,7.9,39.5,833,1160,5258,29,182,133,271,138,903,-31.9,33.6,469,67,16.4,76
5543492,ESSFwm4,49.3991,-116.480598,1770,4.5,16.7,-6.5,23.2,952,270,15.2,61.7,760,1361,4952,51,185,135,271,136,423,-32.9,35.2,535,192,16,71
5230632,ESSFwmp,49.9137,-116.552696,2349,1.7,13.2,-7.8,21,1341,362,8.8,36.4,1045,812,5914,10,147,163,258,95,806,-34.9,31.4,397,58,17,73
5258194,ESSFwmw,49.8804,-116.671898,2095,2.8,14.5,-7.4,21.9,1320,369,9.7,39.3,926,1001,5543,19,162,154,263,110,711,-33.7,32.9,467,72,16.2,73
2127913,ESSFwv,56.2469,-127.7882,1147,3,13.3,-6.2,19.5,998,418,13,31.8,886,979,5473,15,166,150,268,117,400,-34.1,31.1,435,37,12.5,71
2147219,ESSFwvp,56.1942,-128.380203,1506,1.7,11.8,-6.8,18.7,1188,443,9.9,26.7,1026,744,5923,7,152,157,263,106,580,-33.7,29.2,353,0,12.2,74
5827891,ESSFxc1,49.0965,-120.153198,1835,3.5,14.2,-5.5,19.7,739,206,18.3,69,722,986,5275,17,164,156,268,113,352,-31.7,32.8,493,221,12.7,69
5019622,ESSFxc2,50.4886,-119.995201,1684,3.8,15,-6.6,21.6,655,241,21,62.2,804,1139,5190,26,172,145,270,125,274,-34.7,33.8,509,198,16.1,68
4789101,ESSFxc3,50.956,-122.0802,1794,2.9,13.3,-6,19.3,784,226,16.5,58.7,842,919,5498,13,155,158,262,104,388,-32.7,32.5,443,193,17.1,68
4920805,ESSFxcp,50.7275,-121.736702,2088,1.6,12.3,-7.1,19.3,549,203,21.1,60.6,1033,727,5962,7,145,164,262,98,290,-33.3,30.6,400,178,18.3,72
4841872,ESSFxcw,50.8691,-122.065102,1990,2.2,12.4,-6.1,18.5,835,254,14.6,48.8,918,772,5769,8,147,163,259,96,440,-33,31.2,414,152,18.2,69
4261780,ESSFxv1,51.9255,-125.0942,1583,2.6,12.7,-6.7,19.5,1055,258,12,49.4,868,843,5601,10,141,166,254,88,547,-36.6,32.5,495,184,14.2,62
4616522,ESSFxv2,51.268,-122.857002,1876,2,12.3,-7.6,19.9,1055,244,11.4,50.6,1004,805,5821,9,146,158,262,104,606,-35.1,31.6,426,164,16,67
4490163,ESSFxvp,51.5228,-125.010101,1973,1.4,11.1,-6.4,17.5,1278,316,8.9,35.2,969,594,6035,5,130,173,258,85,739,-35.3,30,389,88,15.3,66
4711353,ESSFxvw,51.0973,-122.434097,1959,1.9,12.2,-7.2,19.4,1112,245,10.7,49.9,1004,773,5859,8,146,160,260,100,660,-34,31.3,417,157,14.9,69
4190637,ICHdk,51.9375,-120.730598,1024,5.8,17.3,-5.8,23.1,614,274,25.8,63.1,626,1594,4497,85,180,144,266,121,172,-34.1,38.1,680,310,14.2,59
5639665,ICHdm,49.2008,-116.056503,1357,6.3,18.5,-5.2,23.7,790,256,20.6,72.2,568,1724,4365,117,201,130,272,142,239,-31.1,38.2,660,286,15.8,67
5696617,ICHdw1,49.2311,-117.599297,981,8.7,21,-2.6,23.5,842,255,22.3,82.3,336,2261,3626,274,244,112,291,179,146,-23.9,40.1,740,329,14.6,70
4311161,ICHdw3,51.6753,-119.809196,779,6.9,19.3,-5,24.4,769,298,22,64.8,557,1920,4197,171,203,131,276,145,205,-30.9,39,689,280,11.7,64
4868367,ICHdw4,50.678,-119.037102,591,8.7,21,-2.9,23.9,660,242,28.4,86.8,359,2219,3639,289,235,117,287,170,117,-25.2,41,740,377,13.2,67
2272556,ICHmc1,55.9138,-128.004105,749,5.2,15.9,-5.1,21,886,358,17.1,44.3,638,1390,4706,46,194,139,275,136,257,-31.1,34,524,128,11.3,70
2405321,ICHmc1a,55.5915,-129.057098,452,6.5,16.6,-2.9,19.5,1261,348,13.1,47.7,426,1550,4249,65,222,126,283,157,296,-26,34.4,533,171,10.9,73
2614191,ICHmc2,55.142,-127.839897,474,6.3,17.2,-4.5,21.7,708,271,23.1,63.5,532,1637,4313,82,210,128,280,152,171,-29.7,35.8,571,249,11.7,70
5734131,ICHmk1,49.2436,-118.7677,1337,6.2,18,-5.2,23.2,629,214,25.7,84.1,556,1617,4389,97,197,132,275,143,188,-31.3,37.9,664,343,15.1,65
4524720,ICHmk2,51.3083,-119.952904,1203,5.9,17.9,-5.4,23.3,622,237,25.6,75.7,625,1633,4482,102,191,137,275,138,197,-31.8,37.8,639,303,15.4,65
3975859,ICHmk3,52.3627,-121.244904,1034,5.7,17.2,-5.6,22.8,696,306,22.6,56,628,1568,4523,79,182,141,268,127,196,-34.1,37.7,649,246,13.6,61
5331974,ICHmk4,49.63,-115.224701,1388,5.6,17.7,-6.2,23.9,897,315,17.4,56.4,675,1607,4599,90,185,137,265,128,307,-33.8,37.5,659,227,14.2,64
4712417,ICHmk5,50.7421,-116.400101,1250,4.7,17,-7.7,24.7,683,254,21.5,67.1,833,1485,4901,67,172,144,261,117,268,-36.7,37.7,653,294,13,62
3591596,ICHmm,53.0315,-119.850998,1116,4.4,16.3,-6.9,23.2,848,325,17,50,816,1386,4990,50,173,144,267,122,331,-35.6,35.3,549,174,12.1,65
4271168,ICHmw1,51.5893,-117.379997,1059,4.8,17.4,-7.6,24.9,850,238,17.4,73.2,825,1519,4873,77,176,139,266,127,392,-36.1,37.5,632,294,14.9,63
5221216,ICHmw2,50.0348,-117.877899,1133,7.4,19.2,-3.4,22.6,948,292,18.4,65.9,412,1924,3993,162,222,125,283,158,210,-25.7,38.2,668,255,15.1,69
4319357,ICHmw3,51.6241,-119.165703,761,6.9,19.4,-4.9,24.3,957,323,17.6,60,554,1907,4206,171,208,126,278,151,280,-29.8,38.7,668,246,12.5,67
5630920,ICHmw4,49.3299,-117.381897,1421,6.7,18.9,-4.3,23.2,1313,336,12.7,56.4,495,1796,4219,132,216,122,286,163,388,-27.2,37.7,627,181,16.5,71
5421071,ICHmw5,49.7397,-118.198303,1222,6.6,18.7,-4.2,23,890,267,18.7,70.2,499,1711,4248,126,208,127,280,153,250,-28.1,38.2,644,262,14.5,68
2015724,ICHvc,56.4551,-129.515305,576,5.1,15.8,-5.3,21.1,950,332,15.9,47.7,658,1390,4740,47,192,141,275,134,309,-31.3,34,544,192,11.7,70
4191005,ICHvk1,51.8195,-118.597702,1144,5.3,17.6,-6.2,23.8,1349,356,11.4,49.5,703,1585,4669,87,191,132,273,141,557,-32.1,36.8,607,185,13.6,68
3848264,ICHvk1c,52.5266,-119.567703,1109,4.6,16.7,-7.1,23.8,1209,366,12.1,45.5,802,1444,4913,59,182,140,272,132,514,-34,35.7,572,145,15,68
3182110,ICHvk2,53.8804,-121.095703,865,5,16.6,-5.9,22.5,1203,446,12.5,37.1,709,1479,4763,59,183,140,270,130,416,-34.4,35.6,577,91,12.2,66
1700352,ICHwc,57.0576,-130.470001,450,4.6,15.4,-6.2,21.6,1011,307,14.5,50.3,741,1331,4886,38,187,139,276,136,373,-33.2,32.6,496,174,11.5,69
4367685,ICHwk1,51.537,-119.156097,1031,6,18.4,-5.6,24,1148,307,14,59.9,633,1721,4463,119,200,128,276,148,428,-30.9,37.7,624,224,13.4,69
3863343,ICHwk1c,52.4821,-119.289902,784,6.3,18.6,-5.7,24.3,968,295,16.9,63.1,632,1811,4364,133,201,132,277,145,316,-31.9,37.9,647,256,12.7,66
3833082,ICHwk2,52.6238,-120.954803,918,6,17.4,-5.3,22.8,757,341,21.1,51.1,601,1606,4455,87,185,141,269,128,197,-33.2,37.8,654,218,12.4,62
3352603,ICHwk3,53.5318,-120.675697,927,5.4,16.7,-5.7,22.4,949,398,16.2,42,664,1535,4635,64,186,140,270,130,284,-33.7,35.9,598,139,13.1,65
3477897,ICHwk4,53.3053,-121.090302,999,5.3,16.5,-5.3,21.9,939,397,16.3,41.6,635,1495,4650,58,185,140,270,130,279,-32.9,35.8,589,121,12.7,65
5727282,ICHxw,49.0928,-116.631897,585,9.8,21.7,-1.4,23.1,652,207,30.4,104.9,253,2502,3301,342,256,108,289,181,78,-22.4,41.7,800,439,13.4,67
5791354,ICHxwa,49.0719,-118.178497,699,10.1,22.6,-1.9,24.6,572,200,35.1,113.2,278,2539,3278,409,253,110,290,181,72,-23.3,42.8,847,497,13.5,65
4911817,IDFdc,50.7628,-122.324402,1114,6.3,17.4,-4.2,21.6,714,185,22.8,94.1,500,1595,4332,83,201,135,278,143,219,-28.8,36.9,628,348,17.4,67
5818188,IDFdh,49.046,-118.8424,868,8.6,21,-3.7,24.7,432,172,43.1,121.6,395,2212,3684,281,220,123,279,156,81,-28.8,41.8,837,543,14.7,60
5220700,IDFdk1,50.2098,-120.751801,1306,5.5,16.8,-5.3,22.1,446,170,34.8,98.8,601,1461,4593,62,183,143,271,128,143,-33.1,36.6,630,377,16.2,63
5285241,IDFdk1a,50.0814,-120.206001,1274,5.6,16.9,-5.2,22.1,552,168,28.3,100.5,579,1477,4549,65,186,142,269,127,193,-32.1,37.1,645,386,15,63
5807298,IDFdk1b,49.1563,-120.189598,1371,5.7,16.8,-4.7,21.6,605,145,25.9,116.5,529,1428,4530,60,191,140,273,133,206,-30.4,36.2,613,356,11.9,66
5508386,IDFdk2,49.7147,-120.096603,1058,6.8,18.4,-4.4,22.8,561,179,30,103,478,1726,4173,118,206,134,275,141,154,-29.5,38.4,683,399,13.7,65
4351207,IDFdk3,51.68,-121.435204,1079,5.7,17,-6,23,484,228,32.4,74.6,649,1566,4545,77,181,142,265,123,132,-34.7,37.6,663,347,14.3,60
4286312,IDFdk4,51.851,-123.164299,1150,4.9,16.4,-7.3,23.7,462,192,32.3,85.2,764,1454,4797,57,166,147,261,114,153,-38.1,37.6,663,387,14.6,56
