id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
4254660,ESSFwc2,51.7652,-119.610001,1535,1.5,12.2,-9,21.2,1286,444,9,27.5,1124,799,5994,8,144,160,256,96,695,-38.9,29.9,447,19,15.5,68
4359577,ESSFwc2ww,51.5755,-119.568001,1298,2.7,13.9,-8.6,22.5,1092,389,11.7,35.8,997,1036,5561,17,158,154,261,107,525,-38.1,31.4,496,62,14.6,67
2798914,ESSFwc3,54.6615,-121.225998,1438,-0.3,10.7,-11.4,22.2,1357,502,7.1,21.4,1492,580,6670,4,127,170,245,75,792,-43.1,27.9,358,0,14.6,68
5193456,ESSFwc4,50.0677,-117.737,1786,1.6,12.6,-8.4,21,1315,388,8.8,32.5,1095,790,5971,8,143,167,257,90,768,-38.2,29.8,452,29,16.5,69
3492577,ESSFwcp,53.2602,-120.709999,1910,-0.6,9.7,-10.5,20.2,1500,541,6.2,18,1448,472,6784,3,117,172,242,70,954,-41.5,27.1,340,0,14,70
4780933,ESSFwcw,50.7842,-118.449799,1926,0.3,11.5,-9.4,20.8,1495,474,6.9,24.3,1300,622,6429,5,132,166,253,88,960,-39.8,29.5,371,0,13.5,71
5147596,ESSFwh1,50.1324,-117.635101,1549,2.5,13.6,-7.6,21.2,1288,372,9.7,36.6,982,945,5647,13,155,160,260,99,699,-36.5,31,485,63,15.7,69
5350057,ESSFwh2,49.7264,-116.569099,1582,2.3,13.7,-8.5,22.2,1081,324,11.4,42.3,1051,959,5725,15,150,159,256,97,605,-38.2,32.2,498,112,14.8,68
5672884,ESSFwh3,49.2408,-117.177399,1642,2.4,13.8,-8,21.8,1606,434,7.7,31.8,1005,947,5676,14,159,151,267,116,917,-36.8,31.3,468,48,15.6,71
3499861,ESSFwk1,53.2663,-121.1912,1302,1.7,12,-9.1,21.1,1052,413,11.1,29.1,1094,797,5941,8,140,164,250,86,517,-39.6,30,462,17,13.2,65
2647333,ESSFwk2,55.0222,-122.088097,1237,0.2,12,-11.8,23.8,1179,412,8.7,29.2,1475,721,6473,6,134,168,247,80,687,-43.4,29.1,425,9,14,67
5331994,ESSFwm1,49.6191,-115.115303,1776,1.2,12.7,-10,22.7,1025,375,10.9,33.9,1252,805,6131,9,134,167,247,80,571,-41.8,30.8,489,71,15.6,64
5350061,ESSFwm2,49.7245,-116.547096,1869,1.2,12.4,-8.9,21.3,1126,329,10,37.6,1181,771,6109,8,139,163,252,88,698,-39.3,30.5,453,77,16,69
5517546,ESSFwm3,49.4925,-117.062302,1866,1.1,12,-8.8,20.7,1659,404,6.7,29.6,1181,720,6163,7,146,155,256,101,1094,-38.1,29.5,416,30,16.5,74
5543492,ESSFwm4,49.3991,-116.480598,1770,1.9,13.3,-8.7,22,927,280,12.9,47.3,1093,894,5844,12,149,157,257,100,534,-38.9,31.2,477,128,16.1,69
5230632,ESSFwmp,49.9137,-116.552696,2349,-0.8,9.8,-9.7,19.5,1296,374,7.1,26.1,1443,448,6834,2,113,182,243,62,921,-41.1,27.3,326,21,17.2,71
5258194,ESSFwmw,49.8804,-116.671898,2095,0.3,11.1,-9.3,20.4,1279,381,8,29.1,1296,600,6455,4,127,175,249,74,841,-40,28.8,375,27,16.3,71
2127913,ESSFwv,56.2469,-127.7882,1147,0.4,10.8,-10.4,21.3,919,392,11.3,27.7,1312,607,6408,5,130,168,250,82,475,-41.3,28.3,402,41,12.9,67
2147219,ESSFwvp,56.1942,-128.380203,1506,-0.9,9.1,-10.3,19.4,1091,417,8.4,21.8,1479,419,6868,2,113,176,245,69,671,-41.8,26.4,308,1,12.5,70
5827891,ESSFxc1,49.0965,-120.153198,1835,1.1,10.9,-7.2,18.1,721,215,15.4,50.7,1054,590,6145,4,127,176,253,77,441,-37.4,29.2,401,162,12.8,67
5019622,ESSFxc2,50.4886,-119.995201,1684,1.4,11.7,-8.9,20.6,637,246,17.9,47.4,1112,713,6048,7,138,166,255,89,334,-39.9,29.7,454,141,16.2,66
4789101,ESSFxc3,50.956,-122.0802,1794,0.5,10.1,-8.2,18.3,752,231,14,43.5,1171,525,6357,3,116,178,245,67,464,-38.7,28.5,393,139,17.3,66
4920805,ESSFxcp,50.7275,-121.736702,2088,-0.7,9,-8.9,17.9,534,209,17.4,43.3,1381,385,6819,2,105,182,245,62,337,-39.4,26.7,352,124,18.4,70
4841872,ESSFxcw,50.8691,-122.065102,1990,-0.2,9.2,-8,17.1,802,259,12.2,35.4,1266,416,6625,2,106,182,242,60,522,-39,27.3,365,97,18.3,67
4261780,ESSFxv1,51.9255,-125.0942,1583,0.3,9.6,-8.9,18.5,987,259,10.4,37.3,1214,485,6457,3,100,186,236,50,637,-42.3,28.7,407,139,14.4,60
4616522,ESSFxv2,51.268,-122.857002,1876,-0.4,9.2,-9.6,18.7,1004,249,9.6,36.8,1344,433,6688,2,104,179,245,66,693,-40.7,27.6,378,113,16.2,65
4490163,ESSFxvp,51.5228,-125.010101,1973,-0.9,8,-8.5,16.5,1202,326,7.6,24.6,1345,309,6883,1,85,188,240,51,844,-41.1,26.3,347,43,15.6,64
4711353,ESSFxvw,51.0973,-122.434097,1959,-0.5,9,-9.1,18.1,1059,250,9,35.9,1346,413,6721,2,104,180,243,63,751,-39.8,27.3,369,103,15,67
4190637,ICHdk,51.9375,-120.730598,1024,3.4,14.3,-8.3,22.6,595,277,22.6,51.9,906,1117,5302,21,147,163,249,86,220,-39.6,33.8,588,253,14.3,57
5639665,ICHdm,49.2008,-116.056503,1357,3.7,15.2,-7.7,22.9,772,265,17.8,57.3,863,1202,5219,29,163,151,258,107,344,-37.2,34.2,567,218,15.9,64
5696617,ICHdw1,49.2311,-117.599297,981,6.2,17.7,-5.1,22.8,826,266,19.6,66.5,554,1678,4359,89,203,132,277,145,255,-31.2,36.1,651,264,14.7,67
4311161,ICHdw3,51.6753,-119.809196,779,4.5,16.3,-7.9,24.2,745,304,19.5,53.6,818,1415,4935,47,172,147,262,115,271,-36.8,34.6,596,221,11.7,62
4868367,ICHdw4,50.678,-119.037102,591,6.3,17.7,-5.5,23.2,641,246,25.5,72,577,1687,4325,97,201,131,273,142,187,-32.3,36.7,666,317,13.2,65
2272556,ICHmc1,55.9138,-128.004105,749,2.6,13.4,-9.4,22.8,813,336,15.5,39.9,1020,966,5609,14,158,158,258,100,334,-38.8,31.1,466,110,11.6,67
2405321,ICHmc1a,55.5915,-129.057098,452,3.8,14.1,-7,21.1,1150,330,12,42.8,773,1093,5160,20,179,147,266,120,477,-35,31.4,496,146,11.2,70
2614191,ICHmc2,55.142,-127.839897,474,3.8,14.7,-8.5,23.2,648,253,21.3,58,873,1177,5180,25,174,147,264,117,237,-37.4,32.5,508,225,12.1,66
5734131,ICHmk1,49.2436,-118.7677,1337,3.7,14.7,-7,21.7,619,224,22.1,65.5,831,1124,5216,24,160,154,260,106,268,-37.1,34,572,281,15.2,63
4524720,ICHmk2,51.3083,-119.952904,1203,3.5,14.7,-8,22.7,602,241,22.5,60.9,901,1151,5272,25,160,155,261,105,252,-37.6,33.4,551,247,15.4,63
3975859,ICHmk3,52.3627,-121.244904,1034,3.3,14.2,-8.6,22.8,670,305,19.9,46.7,916,1097,5339,20,151,160,252,92,252,-39.5,33.6,562,197,13.7,59
5331974,ICHmk4,49.63,-115.224701,1388,3,14.7,-8.9,23.5,875,324,14.8,45.3,998,1103,5477,22,151,157,251,94,408,-39.7,33.4,563,157,14.3,61
4712417,ICHmk5,50.7421,-116.400101,1250,2.2,14,-10.5,24.4,667,263,18.3,53.1,1160,1027,5750,17,140,164,247,83,323,-41.8,33.2,560,232,13.1,59
3591596,ICHmm,53.0315,-119.850998,1116,2,13.3,-9.9,23.2,816,323,14.7,41.1,1144,944,5823,13,144,162,252,90,395,-41.1,31.4,497,126,12.2,63
4271168,ICHmw1,51.5893,-117.379997,1059,2.4,14.3,-10.2,24.5,822,245,15.1,58.5,1132,1063,5681,19,148,159,252,93,461,-41.1,33.1,541,233,14.9,62
5221216,ICHmw2,50.0348,-117.877899,1133,5,16,-5.7,21.7,923,302,16.2,53.1,659,1394,4764,43,184,144,269,125,336,-32.9,34.1,607,187,15.2,67
4319357,ICHmw3,51.6241,-119.165703,761,4.5,16.2,-7.8,24.1,923,330,15.7,49.3,813,1407,4940,47,178,142,263,121,373,-35.8,34.4,577,179,12.5,66
5630920,ICHmw4,49.3299,-117.381897,1421,4.2,15.5,-6.5,22,1279,350,11.1,44.3,771,1270,5041,34,178,144,273,129,587,-34.2,33.7,540,116,16.7,69
5421071,ICHmw5,49.7397,-118.198303,1222,4.2,15.3,-6.6,21.9,870,277,16.3,55.3,768,1219,5052,32,172,147,266,119,370,-34.6,34.1,554,196,14.6,66
2015724,ICHvc,56.4551,-129.515305,576,2.4,13.3,-9.6,23,871,316,14.2,42.2,1064,959,5679,13,154,163,258,95,400,-39.2,31.3,482,166,12,66
4191005,ICHvk1,51.8195,-118.597702,1144,3,14.4,-8.7,23.2,1293,362,10,39.8,988,1110,5465,21,161,150,258,108,688,-37.9,32.5,521,112,13.6,67
3848264,ICHvk1c,52.5266,-119.567703,1109,2.2,13.5,-9.9,23.4,1161,367,10.5,36.8,1113,989,5737,15,153,159,258,99,618,-39.6,31.6,491,85,15.1,66
3182110,ICHvk2,53.8804,-121.095703,865,2.6,13.8,-9.8,23.5,1148,428,11,32.1,1047,1037,5595,16,154,158,255,97,526,-39.9,31.8,504,55,12.3,64
1700352,ICHwc,57.0576,-130.470001,450,1.9,13,-11.2,24.2,925,295,12.9,43.9,1173,899,5862,11,152,163,259,96,456,-40.3,30.3,457,148,11.8,65
4367685,ICHwk1,51.537,-119.156097,1031,3.7,15.2,-8.4,23.6,1099,313,12.4,48.7,903,1228,5228,30,170,146,262,116,543,-36.7,33.3,537,155,13.4,67
3863343,ICHwk1c,52.4821,-119.289902,784,3.9,15.5,-8.9,24.4,928,295,15,52.5,913,1325,5130,35,172,148,262,114,409,-37.7,33.8,560,195,12.7,65
3833082,ICHwk2,52.6238,-120.954803,918,3.6,14.5,-8.4,22.9,729,339,18.6,42.8,891,1137,5261,23,153,159,253,94,259,-38.8,33.7,568,164,12.4,59
3352603,ICHwk3,53.5318,-120.675697,927,3,13.8,-9.2,23,909,387,14.3,35.8,984,1079,5467,17,156,157,255,98,369,-39.4,32,521,97,13.2,63
3477897,ICHwk4,53.3053,-121.090302,999,2.9,13.5,-8.8,22.3,900,388,14.4,34.9,949,1037,5482,16,154,158,254,96,366,-38.8,31.8,513,79,12.8,63
5727282,ICHxw,49.0928,-116.631897,585,7.3,18.5,-4,22.5,640,215,27,86.2,443,1883,4024,127,213,126,274,148,151,-30.2,37.7,716,376,13.5,65
5791354,ICHxwa,49.0719,-118.178497,699,7.6,19.4,-4.5,23.9,565,209,31.1,92.8,466,1953,3954,172,212,128,276,148,131,-30.5,38.9,762,431,13.6,63
4911817,IDFdc,50.7628,-122.324402,1114,4,14.3,-6.5,20.8,686,189,20.4,75.4,757,1122,5114,22,167,154,264,109,309,-35.2,33,545,297,17.5,65
5818188,IDFdh,49.046,-118.8424,868,6.1,17.8,-6,23.8,429,181,37.6,98.1,619,1662,4396,94,182,142,265,123,127,-34.8,37.9,737,481,14.7,58
5220700,IDFdk1,50.2098,-120.751801,1306,3.1,13.6,-7.4,21,437,174,30.1,77.9,878,999,5407,16,150,163,256,93,190,-38.6,32.7,542,316,16.3,61
5285241,IDFdk1a,50.0814,-120.206001,1274,3.3,13.7,-7.2,21,539,172,24.6,79.7,854,1010,5368,16,149,162,254,91,261,-37.7,33.1,555,329,15.1,61
5807298,IDFdk1b,49.1563,-120.189598,1371,3.3,13.6,-6.4,20,589,151,22.5,89.7,799,970,5357,15,154,161,258,97,296,-36.3,32.5,526,298,11.9,64
5508386,IDFdk2,49.7147,-120.096603,1058,4.4,15.1,-6.6,21.7,549,184,26.3,82.1,727,1236,4958,31,169,154,260,105,224,-35.5,34.5,623,343,13.7,63
4351207,IDFdk3,51.68,-121.435204,1079,3.3,14.1,-8.5,22.6,471,232,28.2,60.6,924,1085,5359,19,148,161,249,88,166,-40,33.3,572,282,14.4,58
