id1,id2,Latitude,Longitude,Elevation,MAT,MWMT,MCMT,TD,MAP,MSP,AHM,SHM,DD_0,DD5,DD_18,DD18,NFFD,bFFP,eFFP,FFP,PAS,EMT,EXT,Eref,CMD,MAR,RH
4051222,CWHvm2n,52.3093,-127.295898,707,5.2,13.5,-2.4,15.9,3467,850,4.4,15.9,416,1093,4672,17,204,140,279,139,871,-28.1,30.8,493,0,16.1,72
5559661,CWHvm2s,49.7571,-123.404999,793,6,14.6,-1.4,16,2841,592,5.6,24.7,341,1241,4399,26,217,135,284,149,606,-25.7,32.5,558,19,16.3,72
5375264,CWHvm2w,50.0885,-126.584198,708,6,14.3,-0.5,14.8,3811,636,4.2,22.4,303,1204,4373,24,223,136,285,149,758,-23.5,32.4,542,22,12.7,73
3409386,CWHwh1,53.3839,-132.013,134,7,14,1.4,12.5,2085,419,8.2,33.4,184,1287,4001,23,267,120,298,178,188,-19.1,31.3,473,33,-9999,79
3453953,CWHwh2,53.2807,-132.336304,402,5.7,12.9,0.1,12.7,3308,719,4.7,17.9,268,1016,4499,14,239,134,289,155,526,-21.6,30.2,443,0,-9999,79
2197408,CWHwm,56.0422,-129.890793,404,4,13.5,-6,19.5,1978,512,7.1,26.3,691,1059,5095,17,188,138,270,132,792,-33.1,30.6,453,52,10.9,73
2885852,CWHws1,54.5364,-128.779907,235,5.9,15.7,-4.4,20.1,1517,357,10.5,44,479,1419,4418,43,215,132,281,149,440,-29.8,33.3,534,132,10.9,72
3567588,CWHws2,53.2277,-127.2761,728,3.6,13,-5.9,18.9,1545,391,8.8,33.2,709,957,5239,13,171,154,265,110,652,-34,31,468,85,14.8,68
5603329,CWHxm1,49.7108,-124.938301,73,9.2,17.2,2.2,15.1,1367,233,14.1,73.9,135,1919,3282,92,283,104,300,196,79,-18.4,35.3,663,246,-9999,72
5655022,CWHxm2,49.6259,-125.0952,299,7.8,16.2,0.6,15.5,2111,319,8.5,50.7,207,1625,3733,56,257,121,292,171,237,-21.1,34.3,633,156,-9999,73
5473868,ESSFdc1,49.671,-118.4552,1752,1.7,12.4,-7.8,20.2,1056,336,11.1,37,1071,766,5943,8,141,162,254,92,596,-37.6,30.6,467,78,14.3,68
5711493,ESSFdc2,49.3988,-120.6894,1647,2.4,12.1,-5.9,18,979,227,12.7,53.3,856,766,5672,8,144,167,256,89,544,-35.1,30.6,481,180,16.2,67
4466033,ESSFdc3,51.4146,-120.053902,1557,1.8,12.3,-8.3,20.6,878,340,13.5,36.2,1072,803,5886,9,145,159,254,95,434,-38.6,30.5,467,63,14,67
4482679,ESSFdcp,51.3835,-120.011902,2100,-0.4,9.7,-9.3,19,1074,382,9,25.3,1357,449,6684,3,120,169,248,79,673,-40.1,27,343,6,15.4,71
5429827,ESSFdcw,49.7501,-118.553703,1939,0.5,10.9,-8.5,19.4,1118,360,9.3,30.4,1231,572,6388,4,127,169,250,81,704,-38.7,28.7,379,45,15.4,70
5456960,ESSFdk1,49.3774,-114.749199,1749,1.3,12.5,-9.3,21.9,987,361,11.5,34.8,1198,807,6064,9,138,164,248,85,542,-41,30.6,483,61,15.4,65
4868943,ESSFdk2,50.4278,-115.807602,1901,0.2,11.5,-10.9,22.4,915,446,11.2,25.8,1403,670,6466,6,119,176,242,67,460,-43.1,30.2,426,15,15.8,63
4984614,ESSFdkp,50.1986,-115.383598,2358,-0.8,10.3,-11.1,21.3,1275,580,7.2,17.7,1535,513,6833,3,113,177,243,66,740,-43.8,28.2,377,0,16.6,66
5056859,ESSFdkw,50.0763,-115.321899,2176,-0.4,10.8,-10.9,21.7,1053,451,9.1,24,1482,574,6691,4,116,175,242,67,613,-43.4,29,396,8,14.9,66
5074202,ESSFdv1,50.4936,-122.030098,1665,1.1,10.8,-7.4,18.1,948,232,11.7,46.5,1077,586,6159,4,130,173,256,82,601,-37.3,28.9,432,140,18.2,68
4780161,ESSFdv2,50.9941,-122.830704,1654,1.1,10.6,-7.4,18,1083,272,10.2,38.9,1079,592,6152,4,127,172,250,78,669,-37.6,28.9,397,106,17.2,66
5010074,ESSFdvp,50.6019,-122.247002,2105,-0.8,8.5,-8.2,16.7,1159,291,8,29.1,1337,339,6830,2,102,183,244,61,840,-38.9,26.1,315,49,18.8,70
4992327,ESSFdvw,50.6329,-122.312401,1863,0.2,9.5,-7.5,17,1114,275,9.2,34.7,1181,447,6477,3,117,178,248,70,752,-37.5,27.3,358,77,16.3,69
2588629,ESSFmc,55.2106,-126.759201,1280,0.3,10.7,-10.8,21.4,848,292,12.1,36.5,1316,582,6446,4,120,178,244,66,500,-41.1,28.9,420,99,13.4,65
1596944,ESSFmcp,57.2525,-130.652405,1468,-1.4,9,-11.4,20.5,1214,331,7.1,27.3,1591,391,7052,2,101,184,238,54,877,-42.6,26.6,317,80,12.2,67
5438693,ESSFmh,49.7158,-118.269302,1471,3.4,14.4,-6.8,21.2,978,307,13.7,46.9,861,1060,5330,21,161,152,261,109,458,-35.8,33.1,529,142,15.1,66
3351499,ESSFmk,53.6427,-127.361504,1136,1.5,11.6,-8.6,20.2,1265,336,9.1,34.5,1060,700,5990,6,135,173,253,80,713,-38.5,30.1,446,110,14.6,66
3134861,ESSFmkp,54.0537,-127.7425,1507,0.5,10.3,-8.9,19.2,1542,319,6.8,32.2,1196,523,6389,3,120,179,249,70,1029,-39.3,28.4,366,79,13.8,67
3522741,ESSFmm1,53.1499,-119.641296,1647,0.3,11.2,-10.4,21.6,1112,477,9.3,23.5,1372,657,6443,5,127,165,247,81,594,-42.8,28.8,382,0,14.4,65
3545828,ESSFmm2,53.0621,-118.861298,1567,-0.1,10.8,-12,22.8,1054,436,9.4,24.8,1465,607,6595,4,124,165,244,79,582,-43.4,28,372,5,15.2,64
4327820,ESSFmm3,51.4501,-116.896202,1733,-0.1,11.1,-11.1,22.2,1163,418,8.5,26.5,1459,628,6585,5,118,170,238,68,712,-44.2,29.8,407,13,14.1,62
3530327,ESSFmmp,53.1344,-119.619499,2100,-0.8,9.8,-10.8,20.5,1456,579,6.3,16.9,1520,487,6840,3,115,169,242,73,887,-43.5,27.1,329,0,15.9,66
4360037,ESSFmmw,51.395,-116.930901,2029,-0.5,10.6,-11.2,21.8,1316,481,7.2,22,1515,562,6739,4,115,172,238,66,821,-44.3,29.1,389,0,15.4,64
3447391,ESSFmv1,53.458,-124.795502,1264,1.2,11.7,-10,21.7,644,261,17.3,44.9,1205,726,6129,7,129,178,250,72,308,-40.8,30,461,158,14.6,63
2772398,ESSFmv2,54.6962,-120.673103,1420,1,12.1,-9.8,21.9,1055,444,10.4,27.2,1276,768,6187,7,142,160,251,91,522,-40.8,29.2,424,10,13.6,67
2481434,ESSFmv3,55.4564,-125.749603,1340,-0.4,10.4,-12,22.4,789,322,12.2,32.1,1480,542,6681,4,113,176,237,61,443,-42.9,28.5,379,53,14.1,63
1818282,ESSFmv4,56.8917,-124.162201,1450,-0.9,11,-13.2,24.3,704,365,12.9,30.2,1685,593,6886,4,115,175,240,66,347,-44.8,28.6,354,17,12.8,63
2241896,ESSFmvp,55.9914,-124.409698,1676,-1.7,8.8,-12.3,21.1,901,334,9.2,26.4,1696,383,7167,2,99,179,235,56,592,-44.6,26.6,319,24,14.4,64
4965197,ESSFmw,50.705,-123.327499,1526,2.3,11.6,-6.4,18,1153,246,10.6,47.1,884,736,5735,7,143,166,256,90,644,-35.9,29.9,465,149,18.4,66
5680238,ESSFmw1,49.4688,-120.9468,1479,2.7,12.6,-6,18.7,1301,302,9.8,41.8,825,833,5552,10,151,162,258,96,699,-34.4,31.2,486,115,15.8,67
5010014,ESSFmw2,50.6129,-122.5858,1596,2.2,11.7,-6.2,17.9,1033,243,11.8,48.1,899,729,5762,7,144,166,256,89,577,-35.3,29.9,461,151,18.7,68
4974246,ESSFmwp,50.6844,-123.0793,1945,0.2,9.2,-7.4,16.6,1366,299,7.4,30.8,1178,427,6498,2,115,178,247,69,942,-37.6,26.9,353,54,17.3,69
5266407,ESSFmww,50.1992,-122.257896,1712,1.7,11.2,-6.4,17.6,1172,251,10,44.8,956,651,5933,6,137,173,262,89,714,-35.2,29.8,448,141,19.2,69
1751704,ESSFun,56.9547,-130.537201,918,0.5,10.8,-10.5,21.4,1362,317,7.7,34.2,1278,607,6358,5,131,171,251,80,889,-40.8,28,403,106,11.9,67
1693004,ESSFunp,57.0635,-130.708893,1315,-0.7,9.5,-10.7,20.3,1626,391,5.7,24.4,1463,440,6826,2,111,179,243,64,1172,-41.9,26.9,321,70,12,68
4433168,ESSFvc,51.3493,-118.0522,1529,1.7,12.7,-8.7,21.4,1653,487,7.1,26,1112,837,5932,10,148,156,256,100,966,-38.1,30.6,456,0,14.1,70
4474647,ESSFvcp,51.3015,-118.407501,2038,-0.6,9.8,-9.8,19.6,1904,596,4.9,16.4,1426,470,6772,3,121,167,246,80,1294,-40.8,27.2,317,0,16,72
4424898,ESSFvcw,51.3652,-118.072502,1806,0.3,11,-9.4,20.4,1831,545,5.6,20.2,1293,608,6430,5,133,163,251,88,1188,-39.7,28.6,402,0,14.6,72
4129074,ESSFvk,51.8597,-117.513901,1602,0.3,11.5,-10.6,22,1137,384,9.1,29.9,1383,673,6439,6,125,168,243,75,693,-43,29.9,448,30,16.2,64
4533526,ESSFvm,51.14,-117.559799,1402,2.4,13.6,-8.6,22.2,1557,441,8,30.7,1046,979,5682,14,156,153,258,106,877,-38.1,31.8,489,24,13.6,69
4090592,ESSFvmp,51.9343,-117.546204,2187,-1.3,9.8,-11.4,21.2,1493,476,5.8,20.5,1618,446,7023,2,107,174,236,62,1028,-44.6,28,333,0,16,65
4098203,ESSFvmw,51.9303,-117.687798,1946,-0.6,10.5,-10.9,21.4,1388,444,6.8,23.6,1512,538,6768,4,114,172,239,67,914,-43.7,28.8,354,0,14,65
4254660,ESSFwc2,51.7652,-119.610001,1535,1.7,12.3,-8.6,20.9,1333,478,8.8,25.8,1088,806,5937,8,146,157,256,99,691,-38.5,29.9,442,2,16,69
4359577,ESSFwc2ww,51.5755,-119.568001,1298,2.9,13.9,-8.1,22.1,1138,421,11.3,33.1,962,1046,5503,17,160,151,261,110,518,-37.7,31.6,493,26,15,67
2798914,ESSFwc3,54.6615,-121.225998,1438,0,10.8,-10.7,21.5,1331,517,7.5,20.9,1397,596,6548,4,131,168,247,79,743,-41.8,28.1,354,0,15,69
5193456,ESSFwc4,50.0677,-117.737,1786,1.8,12.5,-8.1,20.6,1362,417,8.6,29.9,1056,796,5912,8,145,164,257,93,765,-37.6,30,450,17,16.1,70
3492577,ESSFwcp,53.2602,-120.709999,1910,-0.4,9.9,-10,19.9,1486,555,6.5,17.8,1395,485,6702,3,121,170,245,74,922,-40.7,27.3,318,0,14.6,70
4780933,ESSFwcw,50.7842,-118.449799,1926,0.5,11.5,-9,20.6,1557,517,6.7,22.3,1259,624,6380,5,133,163,254,91,970,-39.2,29.5,367,0,13.4,72
5147596,ESSFwh1,50.1324,-117.635101,1549,2.6,13.5,-7.3,20.8,1328,399,9.5,33.8,948,957,5586,14,157,157,260,103,688,-36,31.2,484,39,15.4,70
5350057,ESSFwh2,49.7264,-116.569099,1582,2.4,13.9,-8.3,22.3,1094,337,11.4,41.3,1030,984,5664,16,152,156,257,102,594,-38,32.7,501,96,14.8,68
5672884,ESSFwh3,49.2408,-117.177399,1642,2.6,13.9,-7.5,21.4,1644,463,7.7,30.1,965,965,5599,15,161,149,266,117,896,-36.3,31.9,477,37,15.3,71
3499861,ESSFwk1,53.2663,-121.1912,1302,1.9,12.1,-8.7,20.8,1045,424,11.4,28.5,1043,820,5855,8,144,161,252,91,487,-38.7,30.2,459,4,13.9,66
2647333,ESSFwk2,55.0222,-122.088097,1237,0.5,12.1,-11.1,23.2,1154,418,9.1,29,1389,743,6351,7,137,167,249,82,648,-42.1,29.3,426,7,14.4,67
5331994,ESSFwm1,49.6191,-115.115303,1776,1.3,12.6,-9.5,22.1,1017,381,11.1,33,1217,814,6077,9,135,165,247,82,552,-41.5,31.2,492,57,15.3,64
5350061,ESSFwm2,49.7245,-116.547096,1869,1.4,12.6,-8.7,21.3,1139,342,10,36.9,1156,793,6048,9,141,160,253,93,688,-39,31,456,64,16,69
5517546,ESSFwm3,49.4925,-117.062302,1866,1.3,12.1,-8.3,20.4,1692,426,6.7,28.5,1143,738,6091,7,147,153,256,103,1083,-37.8,30,422,19,16.4,73
5543492,ESSFwm4,49.3991,-116.480598,1770,2.1,13.5,-8.3,21.8,939,289,12.9,46.8,1059,920,5765,13,151,155,258,103,524,-38.6,31.8,486,126,16.1,68
5230632,ESSFwmp,49.9137,-116.552696,2349,-0.6,10,-9.7,19.7,1313,391,7.1,25.5,1408,461,6775,3,115,180,245,65,918,-40.7,27.6,325,11,17.1,71
5258194,ESSFwmw,49.8804,-116.671898,2095,0.4,11.3,-9.3,20.6,1298,398,8,28.4,1262,618,6395,5,130,172,250,78,834,-39.7,29.2,375,17,16.3,71
2127913,ESSFwv,56.2469,-127.7882,1147,0.7,11,-10.1,21.1,911,392,11.7,28,1260,632,6314,5,132,167,250,83,461,-40.3,28.6,407,35,13.6,68
2147219,ESSFwvp,56.1942,-128.380203,1506,-0.6,9.3,-10,19.4,1088,419,8.6,22.3,1417,440,6769,2,116,175,245,70,660,-40.7,26.6,311,0,13.2,71
5827891,ESSFxc1,49.0965,-120.153198,1835,1.3,11.1,-6.9,17.9,753,235,15,47.2,1016,604,6080,5,132,170,254,84,443,-36.6,29.2,394,136,12.7,69
5019622,ESSFxc2,50.4886,-119.995201,1684,1.6,11.9,-8.4,20.2,676,267,17.1,44.4,1076,729,5979,7,141,163,256,93,340,-39.3,29.9,453,118,16.3,67
4789101,ESSFxc3,50.956,-122.0802,1794,0.8,10.3,-7.7,18,767,239,14.1,43,1123,545,6270,4,120,176,246,70,461,-37.9,28.8,394,132,18.1,66
4920805,ESSFxcp,50.7275,-121.736702,2088,-0.5,9.2,-8.4,17.6,551,218,17.2,42.2,1332,395,6741,2,108,180,245,65,342,-38.8,26.9,350,113,19,70
4841872,ESSFxcw,50.8691,-122.065102,1990,0,9.4,-7.5,16.9,820,268,12.2,35,1216,433,6539,2,110,180,243,63,523,-38.3,27.5,366,84,19.1,68
4261780,ESSFxv1,51.9255,-125.0942,1583,0.4,9.8,-8.5,18.2,971,260,10.7,37.5,1180,497,6396,3,103,184,237,53,619,-41.3,28.8,405,128,15.8,60
4616522,ESSFxv2,51.268,-122.857002,1876,-0.1,9.3,-9,18.3,1003,251,9.8,37.1,1292,451,6602,3,107,178,245,67,683,-39.9,27.8,379,108,17.2,65
4490163,ESSFxvp,51.5228,-125.010101,1973,-0.7,8.2,-8.2,16.4,1187,331,7.8,24.7,1306,320,6819,2,90,187,240,53,825,-40.1,26.3,344,35,17,65
4711353,ESSFxvw,51.0973,-122.434097,1959,-0.2,9.2,-8.6,17.9,1068,256,9.2,36.1,1293,433,6632,2,107,178,243,65,745,-39,27.6,370,93,16,67
4190637,ICHdk,51.9375,-120.730598,1024,3.7,14.5,-7.8,22.2,613,292,22.3,49.6,869,1142,5225,23,153,157,251,94,211,-38.8,33.9,579,229,14.8,59
5639665,ICHdm,49.2008,-116.056503,1357,3.9,15.2,-7.3,22.5,776,270,17.9,56.5,838,1231,5153,30,165,149,259,110,333,-36.9,34.7,572,216,15.9,64
5696617,ICHdw1,49.2311,-117.599297,981,6.4,17.6,-4.6,22.2,849,285,19.3,61.8,531,1693,4309,89,205,129,277,147,239,-30.6,36.7,655,242,14.4,67
4311161,ICHdw3,51.6753,-119.809196,779,4.7,16.3,-7.4,23.7,778,328,18.9,49.6,787,1432,4874,48,175,143,261,118,262,-36.3,34.7,623,191,12.2,63
4868367,ICHdw4,50.678,-119.037102,591,6.5,17.7,-5,22.7,679,269,24.2,65.8,552,1697,4282,97,203,129,274,145,180,-31.6,36.8,666,293,13.3,65
2272556,ICHmc1,55.9138,-128.004105,749,2.8,13.6,-9.1,22.7,810,338,15.8,40.2,973,996,5518,15,161,156,258,102,321,-37.8,31.3,470,109,12.4,67
2405321,ICHmc1a,55.5915,-129.057098,452,4,14.2,-6.8,21,1152,331,12.2,43,738,1122,5084,21,183,144,267,122,463,-34.3,31.6,495,139,11.9,70
2614191,ICHmc2,55.142,-127.839897,474,4,14.9,-8.3,23.2,647,255,21.6,58.4,836,1206,5102,27,177,146,264,118,229,-36.5,32.7,537,225,13,67
5734131,ICHmk1,49.2436,-118.7677,1337,3.8,14.9,-6.7,21.5,647,237,21.4,62.7,814,1141,5170,25,163,148,260,111,269,-36.6,34.3,569,261,14.9,63
4524720,ICHmk2,51.3083,-119.952904,1203,3.7,14.7,-7.4,22.2,632,261,21.7,56.5,864,1168,5206,26,163,151,261,110,247,-36.9,33.6,547,222,15.6,64
3975859,ICHmk3,52.3627,-121.244904,1034,3.6,14.4,-8,22.4,681,317,19.9,45.3,873,1125,5250,22,156,154,254,100,239,-38.7,33.5,554,176,14.4,60
5331974,ICHmk4,49.63,-115.224701,1388,3.1,14.5,-8.4,22.9,871,330,15,44,974,1120,5424,22,152,154,251,97,392,-39.4,33.9,567,152,14,61
4712417,ICHmk5,50.7421,-116.400101,1250,2.3,13.9,-10,23.9,676,279,18.3,49.9,1131,1038,5700,17,142,162,247,85,313,-41.3,33.4,557,215,13,60
3591596,ICHmm,53.0315,-119.850998,1116,2.2,13.3,-9.5,22.8,813,338,15,39.2,1102,956,5760,13,146,160,253,93,372,-40.4,31.5,494,107,12.6,64
4271168,ICHmw1,51.5893,-117.379997,1059,2.6,14.3,-9.6,23.9,813,263,15.5,54.3,1092,1078,5614,20,150,156,251,96,429,-40.5,33.2,539,214,15.2,62
5221216,ICHmw2,50.0348,-117.877899,1133,5.1,15.9,-5.2,21.1,960,325,15.8,49,628,1405,4703,43,187,140,269,128,322,-32.2,34.2,605,160,14.9,67
4319357,ICHmw3,51.6241,-119.165703,761,4.7,16.2,-7.4,23.6,955,358,15.3,45.3,782,1418,4887,47,179,140,264,123,356,-35.3,34.7,606,152,13,66
5630920,ICHmw4,49.3299,-117.381897,1421,4.4,15.6,-6,21.6,1313,374,11,41.7,740,1288,4975,34,180,142,273,131,565,-33.6,34.2,546,101,16.4,69
5421071,ICHmw5,49.7397,-118.198303,1222,4.3,15.3,-6.1,21.4,915,299,15.6,51.3,739,1222,5005,32,174,144,265,121,366,-34.1,34.1,552,170,14.4,67
2015724,ICHvc,56.4551,-129.515305,576,2.6,13.5,-9.4,22.9,872,317,14.5,42.5,1020,988,5591,15,157,161,258,97,392,-38.3,31.5,483,165,12.6,67
4191005,ICHvk1,51.8195,-118.597702,1144,3.1,14.4,-8.3,22.7,1308,392,10,36.7,959,1116,5420,21,162,148,258,110,659,-37.4,32.7,520,82,14,67
3848264,ICHvk1c,52.5266,-119.567703,1109,2.4,13.5,-9.7,23.2,1169,390,10.6,34.6,1083,996,5691,15,155,157,258,101,593,-39.2,31.7,488,60,15.5,67
3182110,ICHvk2,53.8804,-121.095703,865,2.9,13.9,-9.2,23,1128,439,11.5,31.6,986,1066,5491,17,159,154,256,102,482,-38.9,32,501,42,13,65
1700352,ICHwc,57.0576,-130.470001,450,2.2,13.1,-10.8,23.9,921,298,13.2,44,1117,927,5755,12,155,160,259,99,444,-39.4,30.3,458,150,12.1,66
4367685,ICHwk1,51.537,-119.156097,1031,3.8,15.2,-7.9,23.1,1134,340,12.2,44.7,870,1238,5181,30,171,144,262,118,525,-36.2,33.5,536,125,13.8,67
3863343,ICHwk1c,52.4821,-119.289902,784,4.1,15.5,-8.7,24.2,936,316,15,49,889,1332,5091,36,174,146,262,116,386,-37.4,34,557,173,13.1,65
3833082,ICHwk2,52.6238,-120.954803,918,3.8,14.6,-8,22.5,739,352,18.6,41.5,856,1161,5187,24,159,154,255,101,245,-38.1,33.8,560,142,13.2,61
3352603,ICHwk3,53.5318,-120.675697,927,3.2,13.9,-8.7,22.6,902,398,14.7,34.9,930,1105,5377,18,160,154,256,102,340,-38.5,32.3,518,79,13.7,64
3477897,ICHwk4,53.3053,-121.090302,999,3.2,13.6,-8.3,21.9,894,397,14.7,34.3,906,1065,5396,16,159,155,256,102,339,-37.9,32,510,62,13.5,64
5727282,ICHxw,49.0928,-116.631897,585,7.5,18.5,-3.5,22.1,648,221,27,83.8,421,1929,3950,133,215,124,274,150,141,-29.7,38.4,729,377,13.5,64
5791354,ICHxwa,49.0719,-118.178497,699,7.7,19.4,-4.1,23.5,586,224,30.2,86.5,454,1971,3919,173,215,124,276,152,125,-29.9,39.3,759,408,13.3,64
4911817,IDFdc,50.7628,-122.324402,1114,4.2,14.5,-6,20.4,697,194,20.4,74.4,721,1157,5029,24,170,151,264,113,298,-34.5,33.1,549,292,18.5,65
5818188,IDFdh,49.046,-118.8424,868,6.3,17.8,-5.7,23.5,441,190,36.9,93.8,605,1687,4354,98,185,137,265,128,123,-34.3,38.3,737,467,14.5,59
5220700,IDFdk1,50.2098,-120.751801,1306,3.4,13.7,-6.8,20.6,459,190,29.1,72.4,840,1024,5329,17,154,158,257,99,186,-38,32.9,539,299,16.5,62
5285241,IDFdk1a,50.0814,-120.206001,1274,3.4,13.8,-6.7,20.5,563,186,23.9,74.3,820,1028,5302,17,153,158,254,96,257,-37,33.3,553,314,15.1,62
5807298,IDFdk1b,49.1563,-120.189598,1371,3.5,13.8,-6.1,19.9,612,164,22,83.8,768,988,5292,16,160,155,259,104,289,-35.4,32.6,519,280,11.9,66
5508386,IDFdk2,49.7147,-120.096603,1058,4.6,15.3,-6.1,21.4,576,199,25.3,77.1,701,1256,4902,32,172,150,260,110,219,-34.8,34.7,621,327,13.8,64
4351207,IDFdk3,51.68,-121.435204,1079,3.5,14.2,-7.9,22.2,483,242,28,58.9,879,1113,5268,21,151,157,250,93,159,-39,33.6,571,272,15.3,59
4286312,IDFdk4,51.851,-123.164299,1150,2.8,13.7,-9.1,22.8,447,199,28.5,68.7,1012,1014,5545,16,134,166,245,79,177,-42.1,33.7,577,327,15.8,54
